review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
So cute when theyre all grown up .  PumpkinSpiceLatte,2019-10-14 20:35:47,Twitter,141,"['So cute when theyre all grown up .', 'PumpkinSpiceLatte']",0,"So cute when theyre all grown up ., ",34,
So cute when theyre all grown up .  PumpkinSpiceLatte,2019-10-14 20:35:47,Twitter,141,"['So cute when theyre all grown up .', 'PumpkinSpiceLatte']",1,"PumpkinSpiceLatte, ",17,
one day youre young and wild the next going to starbucks at 7 in morning so you can enjoy your coffee peace,2019-10-02 20:47:36,Twitter,142,['one day youre young and wild the next going to starbucks at 7 in morning so you can enjoy your coffee peace'],0,"one day youre young and wild the next going to starbucks at  in morning so you can enjoy your coffee peace, ",107,
"Starting today , will look a little different .  Now EVERY is BOGO on handcrafted drinks grande or larger from 2pm7pm Available select Thursdays at participating US Canada stores when you download the app See there",2019-10-10 23:40:00,Twitter,143,"['Starting today , will look a little different .', 'Now EVERY is BOGO on handcrafted drinks grande or larger from 2pm7pm Available select Thursdays at participating US Canada stores when you download the app See there']",0,"Starting today , will look a little different ., ",47,
"Starting today , will look a little different .  Now EVERY is BOGO on handcrafted drinks grande or larger from 2pm7pm Available select Thursdays at participating US Canada stores when you download the app See there",2019-10-10 23:40:00,Twitter,143,"['Starting today , will look a little different .', 'Now EVERY is BOGO on handcrafted drinks grande or larger from 2pm7pm Available select Thursdays at participating US Canada stores when you download the app See there']",1,"Now EVERY is BOGO on handcrafted drinks grande or larger from pmpm Available select Thursdays at participating US Canada stores when you download the app See there, ",165,
"As a barista in Long Island , selling Coffee from Guatemala connected to her roots .  Later visiting the farms there deepened that connection Were celebrating with our partners employees like Rosa Read more of story httpsbux. colhm",2019-10-10 20:37:49,Twitter,144,"['As a barista in Long Island , selling Coffee from Guatemala connected to her roots .', 'Later visiting the farms there deepened that connection Were celebrating with our partners employees like Rosa Read more of story httpsbux.', 'colhm']",0,"As a barista in Long Island , selling Coffee from Guatemala connected to her roots ., ",84,
"As a barista in Long Island , selling Coffee from Guatemala connected to her roots .  Later visiting the farms there deepened that connection Were celebrating with our partners employees like Rosa Read more of story httpsbux. colhm",2019-10-10 20:37:49,Twitter,144,"['As a barista in Long Island , selling Coffee from Guatemala connected to her roots .', 'Later visiting the farms there deepened that connection Were celebrating with our partners employees like Rosa Read more of story httpsbux.', 'colhm']",1,"Later visiting the farms there deepened that connection Were celebrating with our partners employees like Rosa Read more of story httpsbux., ",139,
"As a barista in Long Island , selling Coffee from Guatemala connected to her roots .  Later visiting the farms there deepened that connection Were celebrating with our partners employees like Rosa Read more of story httpsbux. colhm",2019-10-10 20:37:49,Twitter,144,"['As a barista in Long Island , selling Coffee from Guatemala connected to her roots .', 'Later visiting the farms there deepened that connection Were celebrating with our partners employees like Rosa Read more of story httpsbux.', 'colhm']",2,"colhm, ",5,
"Reinaldo remembers overlooking the family coffee farm in Cuba listening to his grandfathers stories .  Coffee has meant everything my Were celebrating with our partners employees , like Read more of story httpsbux. colhm",2019-10-09 20:30:00,Twitter,145,"['Reinaldo remembers overlooking the family coffee farm in Cuba listening to his grandfathers stories .', 'Coffee has meant everything my Were celebrating with our partners employees , like Read more of story httpsbux.', 'colhm']",0,"Reinaldo remembers overlooking the family coffee farm in Cuba listening to his grandfathers stories ., ",101,
"Reinaldo remembers overlooking the family coffee farm in Cuba listening to his grandfathers stories .  Coffee has meant everything my Were celebrating with our partners employees , like Read more of story httpsbux. colhm",2019-10-09 20:30:00,Twitter,145,"['Reinaldo remembers overlooking the family coffee farm in Cuba listening to his grandfathers stories .', 'Coffee has meant everything my Were celebrating with our partners employees , like Read more of story httpsbux.', 'colhm']",1,"Coffee has meant everything my Were celebrating with our partners employees , like Read more of story httpsbux., ",111,
"Reinaldo remembers overlooking the family coffee farm in Cuba listening to his grandfathers stories .  Coffee has meant everything my Were celebrating with our partners employees , like Read more of story httpsbux. colhm",2019-10-09 20:30:00,Twitter,145,"['Reinaldo remembers overlooking the family coffee farm in Cuba listening to his grandfathers stories .', 'Coffee has meant everything my Were celebrating with our partners employees , like Read more of story httpsbux.', 'colhm']",2,"colhm, ",5,
"Every morning Natalie , a barista in California starts her day by making traditional Mexican Cafe de Olla using grandmothers recipe .  Were celebrating with our partners employees like Read more of story httpsbux. colhm",2019-10-08 20:31:06,Twitter,146,"['Every morning Natalie , a barista in California starts her day by making traditional Mexican Cafe de Olla using grandmothers recipe .', 'Were celebrating with our partners employees like Read more of story httpsbux.', 'colhm']",0,"Every morning Natalie , a barista in California starts her day by making traditional Mexican Cafe de Olla using grandmothers recipe ., ",133,
"Every morning Natalie , a barista in California starts her day by making traditional Mexican Cafe de Olla using grandmothers recipe .  Were celebrating with our partners employees like Read more of story httpsbux. colhm",2019-10-08 20:31:06,Twitter,146,"['Every morning Natalie , a barista in California starts her day by making traditional Mexican Cafe de Olla using grandmothers recipe .', 'Were celebrating with our partners employees like Read more of story httpsbux.', 'colhm']",1,"Were celebrating with our partners employees like Read more of story httpsbux., ",78,
"Every morning Natalie , a barista in California starts her day by making traditional Mexican Cafe de Olla using grandmothers recipe .  Were celebrating with our partners employees like Read more of story httpsbux. colhm",2019-10-08 20:31:06,Twitter,146,"['Every morning Natalie , a barista in California starts her day by making traditional Mexican Cafe de Olla using grandmothers recipe .', 'Were celebrating with our partners employees like Read more of story httpsbux.', 'colhm']",2,"colhm, ",5,
"Its salty , its sweet mesmerizing . ",2019-10-07 20:37:09,Twitter,147,"['Its salty , its sweet mesmerizing .']",0,"Its salty , its sweet mesmerizing ., ",35,
Facts . ,2019-10-04 23:58:29,Twitter,148,['Facts .'],0,"Facts ., ",7,
Bursting with all the fall feels .  PumpkinSpiceLatte,2019-10-04 19:51:11,Twitter,149,"['Bursting with all the fall feels .', 'PumpkinSpiceLatte']",0,"Bursting with all the fall feels ., ",34,
Bursting with all the fall feels .  PumpkinSpiceLatte,2019-10-04 19:51:11,Twitter,149,"['Bursting with all the fall feels .', 'PumpkinSpiceLatte']",1,"PumpkinSpiceLatte, ",17,
Hearty spices .  Bright citrus Wake up with the flavors of fall Available in select grocery stores U. S. ,2019-10-02 19:44:56,Twitter,150,"['Hearty spices .', 'Bright citrus Wake up with the flavors of fall Available in select grocery stores U. S.']",0,"Hearty spices ., ",15,
Hearty spices .  Bright citrus Wake up with the flavors of fall Available in select grocery stores U. S. ,2019-10-02 19:44:56,Twitter,150,"['Hearty spices .', 'Bright citrus Wake up with the flavors of fall Available in select grocery stores U. S.']",1,"Bright citrus Wake up with the flavors of fall Available in select grocery stores U. S., ",87,
"Leaves are falling , fall is calling .  PumpkinSpiceLatte",2019-09-30 18:35:00,Twitter,151,"['Leaves are falling , fall is calling .', 'PumpkinSpiceLatte']",0,"Leaves are falling , fall is calling ., ",38,
"Leaves are falling , fall is calling .  PumpkinSpiceLatte",2019-09-30 18:35:00,Twitter,151,"['Leaves are falling , fall is calling .', 'PumpkinSpiceLatte']",1,"PumpkinSpiceLatte, ",17,
Happy NationalCoffeeDay Youve made it clear youd do anything for that sweet celebratory sip .  Heres to all of you who love coffee as much we,2019-09-29 18:42:26,Twitter,152,"['Happy NationalCoffeeDay Youve made it clear youd do anything for that sweet celebratory sip .', 'Heres to all of you who love coffee as much we']",0,"Happy NationalCoffeeDay Youve made it clear youd do anything for that sweet celebratory sip ., ",93,
Happy NationalCoffeeDay Youve made it clear youd do anything for that sweet celebratory sip .  Heres to all of you who love coffee as much we,2019-09-29 18:42:26,Twitter,152,"['Happy NationalCoffeeDay Youve made it clear youd do anything for that sweet celebratory sip .', 'Heres to all of you who love coffee as much we']",1,"Heres to all of you who love coffee as much we, ",46,
"You have coffee in your hand , what time is it",2019-09-28 20:29:51,Twitter,153,"['You have coffee in your hand , what time is it']",0,"You have coffee in your hand , what time is it, ",46,
"Uh oh .  Youre running behind You need to get work , but you also coffee What do",2019-09-27 19:36:51,Twitter,154,"['Uh oh .', 'Youre running behind You need to get work , but you also coffee What do']",0,"Uh oh ., ",7,
"Uh oh .  Youre running behind You need to get work , but you also coffee What do",2019-09-27 19:36:51,Twitter,154,"['Uh oh .', 'Youre running behind You need to get work , but you also coffee What do']",1,"Youre running behind You need to get work , but you also coffee What do, ",71,
With NationalCoffeeDay coming up were giving a shout out to few of our favorite coffee lovers . ,2019-09-26 18:38:39,Twitter,155,['With NationalCoffeeDay coming up were giving a shout out to few of our favorite coffee lovers .'],0,"With NationalCoffeeDay coming up were giving a shout out to few of our favorite coffee lovers ., ",95,
NationalCoffeeDay is this Sunday Here are the signs you may be in a committed relationship with coffee .  Which ones have experienced,2019-09-25 18:39:07,Twitter,156,"['NationalCoffeeDay is this Sunday Here are the signs you may be in a committed relationship with coffee .', 'Which ones have experienced']",0,"NationalCoffeeDay is this Sunday Here are the signs you may be in a committed relationship with coffee ., ",104,
NationalCoffeeDay is this Sunday Here are the signs you may be in a committed relationship with coffee .  Which ones have experienced,2019-09-25 18:39:07,Twitter,156,"['NationalCoffeeDay is this Sunday Here are the signs you may be in a committed relationship with coffee .', 'Which ones have experienced']",1,"Which ones have experienced, ",27,
Our new Sirens Blend was specially created to honor women in coffee everywhere .  Who is an inspiring woman youd love get with,2019-09-24 22:05:00,Twitter,157,"['Our new Sirens Blend was specially created to honor women in coffee everywhere .', 'Who is an inspiring woman youd love get with']",0,"Our new Sirens Blend was specially created to honor women in coffee everywhere ., ",80,
